Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:51
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:30:14
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\preload_005.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:30:14
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0
Set Force    = -8
Duration     = 5.08
Data Count   = 509
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
4.2400,0.432,-7.907,-0.008,0.0100,0.432,0.055
4.2500,0.435,-7.914,0.194,0.0100,0.435,0.055
4.2600,0.435,-7.917,-0.008,0.0100,0.435,0.055
4.2700,0.445,-7.897,0.158,0.0100,0.445,0.056
4.2800,0.436,-7.900,0.196,0.0100,0.436,0.055
4.2900,0.431,-7.907,-0.008,0.0100,0.431,0.054
4.3000,0.434,-7.916,0.199,0.0100,0.434,0.055
4.3100,0.439,-7.918,-0.008,0.0100,0.439,0.055
4.3200,0.444,-7.898,0.162,0.0100,0.444,0.056
4.3300,0.431,-7.900,0.181,0.0100,0.431,0.055
4.3400,0.435,-7.907,-0.007,0.0100,0.435,0.055
4.3500,0.435,-7.915,0.202,0.0100,0.435,0.055
4.3600,0.434,-7.920,-0.008,0.0100,0.434,0.055
4.3700,0.447,-7.898,0.165,0.0100,0.447,0.057
4.3800,0.435,-7.899,0.192,0.0100,0.435,0.055
4.3900,0.429,-7.909,-0.007,0.0100,0.429,0.054
4.4000,0.433,-7.917,0.191,0.0100,0.433,0.055
4.4100,0.441,-7.919,-0.008,0.0100,0.441,0.056
4.4200,0.445,-7.900,0.151,0.0100,0.445,0.056
4.4300,0.432,-7.900,0.198,0.0100,0.432,0.055
4.4400,0.436,-7.908,-0.007,0.0100,0.436,0.055
4.4500,0.434,-7.916,0.210,0.0100,0.434,0.055
4.4600,0.435,-7.921,-0.008,0.0100,0.435,0.055
4.4700,0.447,-7.900,0.152,0.0100,0.447,0.057
4.4800,0.436,-7.900,0.195,0.0100,0.436,0.055
4.4900,0.430,-7.909,-0.007,0.0100,0.430,0.054
4.5000,0.434,-7.916,0.205,0.0100,0.434,0.055
4.5100,0.438,-7.921,-0.008,0.0100,0.438,0.055
4.5200,0.444,-7.901,0.156,0.0100,0.444,0.056
4.5300,0.433,-7.902,0.190,0.0100,0.433,0.055
4.5400,0.433,-7.910,-0.007,0.0100,0.433,0.055
4.5500,0.434,-7.918,0.201,0.0100,0.434,0.055
4.5600,0.435,-7.920,-0.008,0.0100,0.435,0.055
4.5700,0.445,-7.901,0.161,0.0100,0.445,0.056
4.5800,0.432,-7.902,0.184,0.0100,0.432,0.055
4.5900,0.432,-7.910,-0.007,0.0100,0.432,0.055
4.6000,0.433,-7.918,0.201,0.0100,0.433,0.055
4.6100,0.436,-7.922,-0.008,0.0100,0.436,0.055
4.6200,0.447,-7.902,0.158,0.0100,0.447,0.057
4.6300,0.435,-7.902,0.185,0.0100,0.435,0.055
4.6400,0.431,-7.910,-0.007,0.0100,0.431,0.055
4.6500,0.434,-7.918,0.192,0.0100,0.434,0.055
4.6600,0.439,-7.922,-0.008,0.0100,0.439,0.055
4.6700,0.445,-7.901,0.161,0.0102,0.445,0.056
4.6800,0.435,-7.902,0.179,0.0105,0.435,0.055
4.6900,0.435,-7.911,-0.007,0.0105,0.435,0.055
4.7000,0.433,-7.919,0.212,0.0105,0.433,0.055
4.7100,0.434,-7.924,-0.008,0.0105,0.434,0.055
4.7200,0.448,-7.903,0.157,0.0105,0.448,0.057
4.7300,0.435,-7.903,0.185,0.0105,0.435,0.055
4.7400,0.429,-7.912,-0.008,0.0105,0.429,0.054
4.7500,0.435,-7.919,0.215,0.0105,0.435,0.055
4.7600,0.439,-7.924,-0.008,0.0105,0.439,0.055
4.7700,0.443,-7.904,0.153,0.0105,0.443,0.056
4.7800,0.435,-7.903,0.180,0.0105,0.435,0.055
4.7900,0.436,-7.911,-0.007,0.0105,0.436,0.055
4.8000,0.433,-7.920,0.203,0.0105,0.433,0.055
4.8100,0.435,-7.924,-0.008,0.0105,0.435,0.055
4.8200,0.448,-7.903,0.163,0.0105,0.448,0.057
4.8300,0.434,-7.904,0.184,0.0105,0.434,0.055
4.8400,0.430,-7.912,-0.007,0.0105,0.430,0.054
4.8500,0.434,-7.920,0.210,0.0105,0.434,0.055
4.8600,0.437,-7.924,-0.008,0.0105,0.437,0.055
4.8700,0.443,-7.903,0.167,0.0105,0.443,0.056
4.8800,0.433,-7.904,0.181,0.0105,0.433,0.055
4.8900,0.433,-7.912,-0.007,0.0105,0.433,0.055
4.9000,0.434,-7.920,0.201,0.0105,0.434,0.055
4.9100,0.436,-7.925,-0.008,0.0105,0.436,0.055
4.9200,0.445,-7.905,0.163,0.0105,0.445,0.056
4.9300,0.434,-7.905,0.182,0.0105,0.434,0.055
4.9400,0.433,-7.913,-0.007,0.0105,0.433,0.055
4.9500,0.432,-7.920,0.203,0.0105,0.432,0.055
4.9600,0.435,-7.925,-0.008,0.0105,0.435,0.055
4.9700,0.446,-7.905,0.169,0.0105,0.446,0.056
4.9800,0.434,-7.905,0.162,0.0105,0.434,0.055
4.9900,0.430,-7.913,-0.008,0.0105,0.430,0.054
5.0000,0.435,-7.921,0.216,0.0105,0.435,0.055
5.0100,0.435,-7.925,-0.007,0.0105,0.435,0.055
5.0200,0.442,-7.906,0.171,0.0105,0.442,0.056
5.0300,0.433,-7.906,0.166,0.0105,0.433,0.055
5.0400,0.434,-7.914,-0.007,0.0105,0.434,0.055
5.0500,0.430,-7.921,0.214,0.0105,0.430,0.054
5.0600,0.434,-7.927,-0.008,0.0105,0.434,0.055
5.0700,0.446,-7.906,0.163,0.0105,0.446,0.056
5.0800,0.432,-7.906,0.173,0.0105,0.432,0.055


